conversion_id,click_id,affiliate_id,merchant_id,campaign_id,customer_id,product_id,session_id,converted_at,order_id,quantity,order_value,commission_rate,commission_earned,order_status,return_status
CONV_SYN_00001978,CLK_SYN_00002741,AFF008,MER0039,CAMP0017,CUST003995,B09GHI123,SES00399501,2024-04-02 18:32:42,ORD_SYN_00001978,1,179.99,0.025,4.5,Delivered,Returned
CONV_SYN_00001388,CLK_SYN_00000148,AFF001,MER0060,CAMP0044,CUST000888,B08STU345,SES00088803,2024-04-02 20:47:17,ORD_SYN_00001388,1,349.99,0.025,8.75,Delivered,Not Returned
CONV_SYN_00000841,CLK_SYN_00005831,AFF002,MER0084,CAMP0035,CUST002090,B08STU901,SES00209002,2024-04-02 21:32:49,ORD_SYN_00000841,1,379.99,0.025,9.5,Delivered,Not Returned
CONV_SYN_00001972,CLK_SYN_00005831,AFF002,MER0084,CAMP0035,CUST002090,B08STU901,SES00209002,2024-04-03 07:56:13,ORD_SYN_00001972,1,379.99,0.025,9.5,Delivered,Returned
CONV_SYN_00000493,CLK_SYN_00003231,AFF017,MER0057,CAMP0045,CUST000481,B09YZA567,SES00048103,2024-04-03 09:52:51,ORD_SYN_00000493,1,49.99,0.03,1.5,Delivered,Not Returned
CONV_SYN_00000375,CLK_SYN_00003082,AFF018,MER0092,CAMP0023,CUST004111,B07FZ8S74R,SES00411103,2024-04-03 14:06:28,ORD_SYN_00000375,1,39.99,0.04,1.6,Cancelled,Not Returned
CONV_SYN_00000443,CLK_SYN_00003339,AFF005,MER0090,CAMP0018,CUST003989,B08STU345,SES00398902,2024-04-03 17:43:49,ORD_SYN_00000443,1,349.99,0.025,8.75,Cancelled,Returned
CONV_SYN_00000210,CLK_SYN_00004018,AFF014,MER0055,CAMP0028,CUST002891,B08MNO012,SES00289101,2024-04-03 18:41:36,ORD_SYN_00000210,1,149.99,0.03,4.5,Delivered,Not Returned
CONV_SYN_00000522,CLK_SYN_00002819,AFF018,MER0016,CAMP0037,CUST004431,B09YZA234,SES00443103,2024-04-04 09:58:42,ORD_SYN_00000522,1,199.99,0.02,4.0,Delivered,Not Returned
CONV_SYN_00001169,CLK_SYN_00006170,AFF011,MER0052,CAMP0013,CUST002875,B08MNO012,SES00287501,2024-04-04 15:34:23,ORD_SYN_00001169,1,149.99,0.03,4.5,Cancelled,Not Returned
CONV_SYN_00000258,CLK_SYN_00003252,AFF014,MER0005,CAMP0025,CUST000403,B07MNO345,SES00040301,2024-04-04 16:14:04,ORD_SYN_00000258,1,59.99,0.04,2.4,Delivered,Not Returned
CONV_SYN_00000870,CLK_SYN_00003550,AFF012,MER0030,CAMP0047,CUST000504,B08YZA567,SES00050402,2024-04-04 18:43:22,ORD_SYN_00000870,1,89.99,0.03,2.7,Delivered,Not Returned
CONV_SYN_00000917,CLK_SYN_00007991,AFF017,MER0073,CAMP0046,CUST003725,B09PQR012,SES00372502,2024-04-04 19:29:03,ORD_SYN_00000917,1,399.0,0.02,7.98,Delivered,Returned
CONV_SYN_00000024,CLK_SYN_00007520,AFF009,MER0055,CAMP0033,CUST000627,B07DEF123,SES00062701,2024-04-04 19:55:20,ORD_SYN_00000024,1,99.99,0.03,3.0,Cancelled,Not Returned
CONV_SYN_00000858,CLK_SYN_00009380,AFF011,MER0093,CAMP0046,CUST002212,B08STU345,SES00221201,2024-04-05 13:26:07,ORD_SYN_00000858,1,349.99,0.025,8.75,Delivered,Not Returned
CONV_SYN_00001161,CLK_SYN_00004881,AFF016,MER0038,CAMP0018,CUST004763,B08C1W5N87,SES00476302,2024-04-05 17:02:00,ORD_SYN_00001161,1,79.95,0.03,2.4,Cancelled,Not Returned
CONV_SYN_00001162,CLK_SYN_00007840,AFF020,MER0061,CAMP0020,CUST002098,B09GHI123,SES00209803,2024-04-05 17:06:00,ORD_SYN_00001162,1,179.99,0.025,4.5,Delivered,Returned
CONV_SYN_00001121,CLK_SYN_00002116,AFF014,MER0084,CAMP0018,CUST002676,B09YZA567,SES00267601,2024-04-05 19:17:31,ORD_SYN_00001121,1,49.99,0.03,1.5,Cancelled,Not Returned
CONV_SYN_00000554,CLK_SYN_00002638,AFF003,MER0026,CAMP0022,CUST000285,B07DEF890,SES00028503,2024-04-05 20:09:24,ORD_SYN_00000554,1,25.99,0.04,1.04,Delivered,Not Returned
CONV_SYN_00001443,CLK_SYN_00001004,AFF018,MER0066,CAMP0021,CUST003412,B08JKL345,SES00341201,2024-04-06 17:30:48,ORD_SYN_00001443,1,349.95,0.02,7.0,Cancelled,Returned
CONV_SYN_00000045,CLK_SYN_00008116,AFF014,MER0086,CAMP0003,CUST003704,B08YZA567,SES00370401,2024-04-07 04:31:11,ORD_SYN_00000045,1,89.99,0.03,2.7,Cancelled,Returned
CONV_SYN_00000089,CLK_SYN_00001332,AFF001,MER0071,CAMP0049,CUST003924,B08N5WRWNW,SES00392401,2024-04-07 14:05:35,ORD_SYN_00000089,2,99.98,0.04,4.0,Delivered,Not Returned
CONV_SYN_00000780,CLK_SYN_00008047,AFF011,MER0048,CAMP0036,CUST000354,B09HIJ012,SES00035402,2024-04-08 02:56:59,ORD_SYN_00000780,1,139.99,0.04,5.6,Delivered,Returned
CONV_SYN_00000914,CLK_SYN_00006612,AFF015,MER0090,CAMP0020,CUST001477,B09YZA234,SES00147703,2024-04-08 19:14:14,ORD_SYN_00000914,2,399.98,0.02,8.0,Delivered,Not Returned
CONV_SYN_00000561,CLK_SYN_00004010,AFF018,MER0096,CAMP0021,CUST004679,B09MNOP345,SES00467902,2024-04-09 02:46:40,ORD_SYN_00000561,1,79.99,0.03,2.4,Delivered,Not Returned
CONV_SYN_00001354,CLK_SYN_00004051,AFF002,MER0097,CAMP0016,CUST002272,B09PQR901,SES00227202,2024-04-09 05:30:48,ORD_SYN_00001354,1,349.99,0.02,7.0,Delivered,Not Returned
CONV_SYN_00000622,CLK_SYN_00009059,AFF009,MER0050,CAMP0046,CUST001544,B08C1W5N87,SES00154402,2024-04-09 07:01:09,ORD_SYN_00000622,2,159.9,0.03,4.8,Delivered,Not Returned
CONV_SYN_00001594,CLK_SYN_00005797,AFF013,MER0004,CAMP0041,CUST000935,B08ABC890,SES00093501,2024-04-09 11:10:41,ORD_SYN_00001594,2,499.98,0.025,12.5,Delivered,Not Returned
CONV_SYN_00001060,CLK_SYN_00009132,AFF003,MER0071,CAMP0005,CUST004769,B08STU345,SES00476903,2024-04-09 11:34:57,ORD_SYN_00001060,1,349.99,0.025,8.75,Delivered,Not Returned
CONV_SYN_00001264,CLK_SYN_00009700,AFF017,MER0085,CAMP0012,CUST000841,B09DEF123,SES00084102,2024-04-09 12:37:16,ORD_SYN_00001264,1,1199.0,0.015,17.98,Delivered,Not Returned
CONV_SYN_00001455,CLK_SYN_00006338,AFF007,MER0072,CAMP0025,CUST001152,B09XYZ234,SES00115201,2024-04-09 16:35:28,ORD_SYN_00001455,1,348.0,0.02,6.96,Delivered,Not Returned
CONV_SYN_00000973,CLK_SYN_00005230,AFF005,MER0023,CAMP0014,CUST002711,B07VWX678,SES00271103,2024-04-09 18:48:04,ORD_SYN_00000973,2,658.0,0.02,13.16,Delivered,Not Returned
CONV_SYN_00000988,CLK_SYN_00005650,AFF002,MER0003,CAMP0018,CUST000829,B08QRST678,SES00082902,2024-04-09 20:14:38,ORD_SYN_00000988,1,199.99,0.02,4.0,Cancelled,Returned
CONV_SYN_00001195,CLK_SYN_00004010,AFF018,MER0096,CAMP0021,CUST004679,B09MNOP345,SES00467902,2024-04-09 21:11:52,ORD_SYN_00001195,1,79.99,0.03,2.4,Delivered,Not Returned
CONV_SYN_00000147,CLK_SYN_00003048,AFF003,MER0011,CAMP0041,CUST003759,B09MNOP345,SES00375901,2024-04-10 01:28:32,ORD_SYN_00000147,1,79.99,0.03,2.4,Delivered,Not Returned
CONV_SYN_00001031,CLK_SYN_00009700,AFF017,MER0085,CAMP0012,CUST000841,B09DEF123,SES00084102,2024-04-10 05:36:04,ORD_SYN_00001031,1,1199.0,0.015,17.98,Delivered,Not Returned
CONV_SYN_00001307,CLK_SYN_00009187,AFF014,MER0020,CAMP0022,CUST003367,B08STU901,SES00336701,2024-04-10 05:53:31,ORD_SYN_00001307,1,379.99,0.025,9.5,Delivered,Not Returned
CONV_SYN_00001081,CLK_SYN_00006275,AFF002,MER0008,CAMP0005,CUST001753,B09GHI789,SES00175302,2024-04-10 07:43:19,ORD_SYN_00001081,1,49.99,0.04,2.0,Delivered,Not Returned
CONV_SYN_00000092,CLK_SYN_00007847,AFF014,MER0091,CAMP0030,CUST000160,B09JKL789,SES00016001,2024-04-10 10:13:59,ORD_SYN_00000092,1,699.95,0.025,17.5,Delivered,Not Returned
CONV_SYN_00002000,CLK_SYN_00004905,AFF003,MER0039,CAMP0037,CUST004617,B09PQR901,SES00461702,2024-04-10 13:59:05,ORD_SYN_00002000,1,349.99,0.02,7.0,Cancelled,Not Returned
CONV_SYN_00001154,CLK_SYN_00008414,AFF007,MER0088,CAMP0026,CUST000027,B08C1W5N87,SES00002701,2024-04-10 14:26:37,ORD_SYN_00001154,1,79.95,0.03,2.4,Cancelled,Not Returned
CONV_SYN_00000108,CLK_SYN_00003034,AFF018,MER0089,CAMP0013,CUST003682,B07VWX678,SES00368202,2024-04-10 16:49:27,ORD_SYN_00000108,1,329.0,0.02,6.58,Delivered,Not Returned
CONV_SYN_00000946,CLK_SYN_00006244,AFF001,MER0066,CAMP0019,CUST004015,B07VWX234,SES00401502,2024-04-10 17:37:51,ORD_SYN_00000946,1,29.99,0.04,1.2,Delivered,Not Returned
CONV_SYN_00001429,CLK_SYN_00005845,AFF014,MER0074,CAMP0018,CUST001774,B07BCD890,SES00177402,2024-04-10 17:51:41,ORD_SYN_00001429,2,1599.98,0.02,32.0,Delivered,Not Returned
CONV_SYN_00001216,CLK_SYN_00006646,AFF005,MER0018,CAMP0042,CUST002489,B09GHI123,SES00248902,2024-04-10 23:37:41,ORD_SYN_00001216,1,179.99,0.025,4.5,Delivered,Not Returned
CONV_SYN_00000427,CLK_SYN_00003734,AFF017,MER0059,CAMP0032,CUST002140,B08STU345,SES00214002,2024-04-11 05:56:34,ORD_SYN_00000427,2,699.98,0.025,17.5,Cancelled,Not Returned
CONV_SYN_00001488,CLK_SYN_00003669,AFF017,MER0043,CAMP0031,CUST002337,B09JKL789,SES00233703,2024-04-11 09:47:07,ORD_SYN_00001488,1,699.95,0.025,17.5,Cancelled,Not Returned
CONV_SYN_00000329,CLK_SYN_00008717,AFF008,MER0070,CAMP0003,CUST002138,B07DEF890,SES00213802,2024-04-11 11:17:24,ORD_SYN_00000329,2,51.98,0.04,2.08,Delivered,Not Returned
CONV_SYN_00000460,CLK_SYN_00000629,AFF015,MER0033,CAMP0048,CUST003949,B09DEF123,SES00394901,2024-04-11 13:00:51,ORD_SYN_00000460,2,2398.0,0.015,35.97,Delivered,Not Returned
CONV_SYN_00000635,CLK_SYN_00005845,AFF014,MER0074,CAMP0018,CUST001774,B07BCD890,SES00177402,2024-04-11 14:57:41,ORD_SYN_00000635,3,2399.97,0.02,48.0,Delivered,Not Returned
CONV_SYN_00000524,CLK_SYN_00004608,AFF015,MER0008,CAMP0014,CUST000804,B07DEF456,SES00080401,2024-04-11 18:07:31,ORD_SYN_00000524,1,299.0,0.025,7.48,Delivered,Not Returned
CONV_SYN_00000647,CLK_SYN_00003943,AFF005,MER0099,CAMP0013,CUST000229,B07MNO678,SES00022901,2024-04-11 20:20:49,ORD_SYN_00000647,1,34.99,0.04,1.4,Cancelled,Returned
CONV_SYN_00001384,CLK_SYN_00003276,AFF011,MER0045,CAMP0034,CUST004901,B08YZA567,SES00490101,2024-04-11 23:33:40,ORD_SYN_00001384,1,89.99,0.03,2.7,Delivered,Not Returned
CONV_SYN_00000027,CLK_SYN_00009317,AFF016,MER0081,CAMP0050,CUST004300,B08C1W5N87,SES00430001,2024-04-12 00:27:40,ORD_SYN_00000027,1,79.95,0.03,2.4,Delivered,Not Returned
CONV_SYN_00000842,CLK_SYN_00004470,AFF020,MER0042,CAMP0045,CUST001889,B09XYZ234,SES00188901,2024-04-12 02:33:03,ORD_SYN_00000842,1,348.0,0.02,6.96,Delivered,Returned
CONV_SYN_00000031,CLK_SYN_00000723,AFF014,MER0093,CAMP0029,CUST000508,B07VWX234,SES00050803,2024-04-12 08:45:56,ORD_SYN_00000031,1,29.99,0.04,1.2,Delivered,Not Returned
CONV_SYN_00001737,CLK_SYN_00000723,AFF014,MER0093,CAMP0029,CUST000508,B07VWX234,SES00050803,2024-04-12 09:35:44,ORD_SYN_00001737,1,29.99,0.04,1.2,Cancelled,Not Returned
CONV_SYN_00000345,CLK_SYN_00007336,AFF002,MER0039,CAMP0019,CUST003450,B08C1W5N87,SES00345002,2024-04-12 10:00:02,ORD_SYN_00000345,1,79.95,0.03,2.4,Delivered,Not Returned
CONV_SYN_00001452,CLK_SYN_00003251,AFF016,MER0032,CAMP0016,CUST004975,B07BCD890,SES00497502,2024-04-12 13:16:35,ORD_SYN_00001452,1,799.99,0.02,16.0,Delivered,Not Returned
CONV_SYN_00001839,CLK_SYN_00001592,AFF002,MER0036,CAMP0048,CUST003484,B09HIJ890,SES00348402,2024-04-12 14:11:03,ORD_SYN_00001839,1,299.99,0.025,7.5,Delivered,Not Returned
CONV_SYN_00000129,CLK_SYN_00006026,AFF020,MER0012,CAMP0006,CUST003723,B07MNO789,SES00372301,2024-04-12 20:01:28,ORD_SYN_00000129,1,199.95,0.03,6.0,Cancelled,Not Returned
CONV_SYN_00001765,CLK_SYN_00001718,AFF007,MER0035,CAMP0005,CUST003690,B09PQR012,SES00369003,2024-04-12 20:08:42,ORD_SYN_00001765,2,798.0,0.02,15.96,Delivered,Not Returned
CONV_SYN_00000806,CLK_SYN_00005591,AFF006,MER0031,CAMP0002,CUST004385,B07TUVW901,SES00438502,2024-04-13 01:34:42,ORD_SYN_00000806,1,149.95,0.025,3.75,Delivered,Returned
CONV_SYN_00001159,CLK_SYN_00003804,AFF005,MER0092,CAMP0016,CUST000111,B07VWX234,SES00011101,2024-04-13 03:53:40,ORD_SYN_00001159,1,29.99,0.04,1.2,Delivered,Not Returned
CONV_SYN_00001991,CLK_SYN_00008859,AFF005,MER0048,CAMP0002,CUST004154,B07VWX234,SES00415401,2024-04-13 06:54:50,ORD_SYN_00001991,2,59.98,0.04,2.4,Cancelled,Not Returned
CONV_SYN_00000495,CLK_SYN_00006509,AFF016,MER0047,CAMP0042,CUST001933,B09DEF123,SES00193303,2024-04-13 17:38:27,ORD_SYN_00000495,1,1199.0,0.015,17.98,Delivered,Not Returned
CONV_SYN_00000712,CLK_SYN_00005978,AFF005,MER0095,CAMP0034,CUST004352,B07DEF456,SES00435201,2024-04-14 01:52:55,ORD_SYN_00000712,1,299.0,0.025,7.48,Delivered,Returned
CONV_SYN_00000742,CLK_SYN_00001448,AFF015,MER0009,CAMP0036,CUST003776,B08STU901,SES00377601,2024-04-14 11:54:44,ORD_SYN_00000742,1,379.99,0.025,9.5,Delivered,Not Returned
CONV_SYN_00000440,CLK_SYN_00003745,AFF018,MER0078,CAMP0041,CUST002540,B09GHI789,SES00254002,2024-04-14 22:45:59,ORD_SYN_00000440,1,49.99,0.04,2.0,Delivered,Not Returned
CONV_SYN_00000403,CLK_SYN_00004748,AFF008,MER0028,CAMP0045,CUST000668,B09GHI789,SES00066803,2024-04-15 01:26:19,ORD_SYN_00000403,1,49.99,0.04,2.0,Delivered,Returned
CONV_SYN_00001943,CLK_SYN_00003302,AFF016,MER0009,CAMP0038,CUST000567,B07DEF123,SES00056701,2024-04-15 02:22:54,ORD_SYN_00001943,1,99.99,0.03,3.0,Delivered,Returned
CONV_SYN_00000213,CLK_SYN_00004738,AFF007,MER0036,CAMP0046,CUST002093,B07TUVW901,SES00209303,2024-04-15 04:18:24,ORD_SYN_00000213,1,149.95,0.025,3.75,Cancelled,Not Returned
CONV_SYN_00000903,CLK_SYN_00004120,AFF010,MER0082,CAMP0048,CUST001760,B07DEF890,SES00176002,2024-04-15 09:46:08,ORD_SYN_00000903,1,25.99,0.04,1.04,Cancelled,Returned
CONV_SYN_00000902,CLK_SYN_00001448,AFF015,MER0009,CAMP0036,CUST003776,B08STU901,SES00377601,2024-04-15 13:19:56,ORD_SYN_00000902,3,1139.97,0.025,28.5,Delivered,Not Returned
CONV_SYN_00001201,CLK_SYN_00007076,AFF020,MER0026,CAMP0029,CUST001940,B08ABC567,SES00194003,2024-04-15 14:48:55,ORD_SYN_00001201,1,59.99,0.03,1.8,Delivered,Not Returned
CONV_SYN_00001857,CLK_SYN_00000010,AFF020,MER0011,CAMP0044,CUST003787,B08STU345,SES00378702,2024-04-15 15:19:33,ORD_SYN_00001857,1,349.99,0.025,8.75,Delivered,Not Returned
CONV_SYN_00000984,CLK_SYN_00008017,AFF011,MER0006,CAMP0050,CUST003334,B09MNOP345,SES00333402,2024-04-16 00:04:35,ORD_SYN_00000984,1,79.99,0.03,2.4,Delivered,Not Returned
CONV_SYN_00000448,CLK_SYN_00000324,AFF008,MER0064,CAMP0012,CUST002068,B07MNO789,SES00206802,2024-04-16 01:07:01,ORD_SYN_00000448,1,199.95,0.03,6.0,Delivered,Not Returned
CONV_SYN_00001514,CLK_SYN_00007521,AFF005,MER0044,CAMP0031,CUST002742,B07DEF890,SES00274203,2024-04-16 06:04:36,ORD_SYN_00001514,1,25.99,0.04,1.04,Delivered,Not Returned
CONV_SYN_00000265,CLK_SYN_00002817,AFF020,MER0008,CAMP0042,CUST004460,B08BCD234,SES00446001,2024-04-16 08:46:40,ORD_SYN_00000265,1,497.99,0.02,9.96,Delivered,Returned
CONV_SYN_00001024,CLK_SYN_00009336,AFF015,MER0054,CAMP0003,CUST002407,B09GHI456,SES00240703,2024-04-16 20:38:18,ORD_SYN_00001024,2,199.98,0.03,6.0,Delivered,Not Returned
CONV_SYN_00000219,CLK_SYN_00009456,AFF019,MER0083,CAMP0010,CUST002118,B09YZA901,SES00211803,2024-04-16 22:20:31,ORD_SYN_00000219,1,199.99,0.03,6.0,Cancelled,Not Returned
CONV_SYN_00001522,CLK_SYN_00000074,AFF016,MER0008,CAMP0048,CUST004000,B07VWX901,SES00400001,2024-04-17 01:48:41,ORD_SYN_00001522,1,99.99,0.025,2.5,Cancelled,Returned
CONV_SYN_00001845,CLK_SYN_00007035,AFF013,MER0092,CAMP0022,CUST000860,B07EFG567,SES00086001,2024-04-17 15:41:44,ORD_SYN_00001845,1,449.95,0.025,11.25,Delivered,Returned
CONV_SYN_00000787,CLK_SYN_00007001,AFF009,MER0056,CAMP0009,CUST003335,B09PQR012,SES00333502,2024-04-17 20:52:57,ORD_SYN_00000787,1,399.0,0.02,7.98,Delivered,Not Returned
CONV_SYN_00000508,CLK_SYN_00004722,AFF004,MER0059,CAMP0018,CUST003384,B08ABC890,SES00338402,2024-04-17 20:55:16,ORD_SYN_00000508,1,249.99,0.025,6.25,Delivered,Not Returned
CONV_SYN_00000658,CLK_SYN_00009089,AFF016,MER0098,CAMP0047,CUST001998,B07DEF123,SES00199801,2024-04-17 23:04:58,ORD_SYN_00000658,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000580,CLK_SYN_00006989,AFF015,MER0071,CAMP0019,CUST004894,B09PQR345,SES00489402,2024-04-18 09:54:30,ORD_SYN_00000580,2,179.98,0.03,5.4,Delivered,Not Returned
CONV_SYN_00000929,CLK_SYN_00001144,AFF008,MER0088,CAMP0015,CUST004076,B09YZA890,SES00407602,2024-04-18 20:47:45,ORD_SYN_00000929,2,196.0,0.03,5.88,Cancelled,Not Returned
CONV_SYN_00000201,CLK_SYN_00004227,AFF012,MER0045,CAMP0005,CUST002070,B08C1W5N87,SES00207002,2024-04-19 03:35:40,ORD_SYN_00000201,2,159.9,0.03,4.8,Delivered,Not Returned
CONV_SYN_00001660,CLK_SYN_00002418,AFF009,MER0031,CAMP0023,CUST002959,B08STU345,SES00295903,2024-04-19 06:36:05,ORD_SYN_00001660,1,349.99,0.025,8.75,Delivered,Not Returned
CONV_SYN_00000494,CLK_SYN_00007258,AFF011,MER0080,CAMP0036,CUST003310,B07PQR345,SES00331001,2024-04-19 08:26:04,ORD_SYN_00000494,1,399.0,0.02,7.98,Delivered,Returned
CONV_SYN_00001192,CLK_SYN_00009680,AFF013,MER0095,CAMP0040,CUST002524,B07DEF456,SES00252403,2024-04-19 11:43:26,ORD_SYN_00001192,1,299.0,0.025,7.48,Delivered,Not Returned
CONV_SYN_00001853,CLK_SYN_00006149,AFF002,MER0093,CAMP0020,CUST003772,B07MNO678,SES00377201,2024-04-19 16:36:58,ORD_SYN_00001853,1,34.99,0.04,1.4,Delivered,Not Returned
CONV_SYN_00000317,CLK_SYN_00001091,AFF009,MER0092,CAMP0022,CUST004794,B08EFG123,SES00479403,2024-04-19 18:51:04,ORD_SYN_00000317,1,79.99,0.03,2.4,Delivered,Returned
CONV_SYN_00001689,CLK_SYN_00006583,AFF004,MER0100,CAMP0024,CUST000162,B09GHI456,SES00016201,2024-04-19 23:01:03,ORD_SYN_00001689,2,199.98,0.03,6.0,Cancelled,Not Returned
CONV_SYN_00000262,CLK_SYN_00000641,AFF013,MER0063,CAMP0022,CUST002991,B09VWX234,SES00299102,2024-04-20 03:32:10,ORD_SYN_00000262,1,599.0,0.02,11.98,Delivered,Returned
CONV_SYN_00001557,CLK_SYN_00009490,AFF013,MER0092,CAMP0015,CUST004784,B09GHI789,SES00478403,2024-04-20 04:09:58,ORD_SYN_00001557,1,49.99,0.04,2.0,Delivered,Not Returned
CONV_SYN_00000223,CLK_SYN_00008692,AFF019,MER0025,CAMP0002,CUST003021,B08STU901,SES00302103,2024-04-20 07:18:33,ORD_SYN_00000223,1,379.99,0.025,9.5,Delivered,Returned
CONV_SYN_00000032,CLK_SYN_00001158,AFF015,MER0025,CAMP0050,CUST000570,B07PQR345,SES00057002,2024-04-20 13:52:19,ORD_SYN_00000032,1,399.0,0.02,7.98,Delivered,Not Returned
CONV_SYN_00001310,CLK_SYN_00003486,AFF003,MER0031,CAMP0006,CUST000075,B09DEF123,SES00007503,2024-04-20 19:54:11,ORD_SYN_00001310,1,1199.0,0.015,17.98,Delivered,Not Returned
CONV_SYN_00000352,CLK_SYN_00002613,AFF020,MER0046,CAMP0001,CUST002284,B08STU678,SES00228402,2024-04-20 23:27:43,ORD_SYN_00000352,1,69.99,0.03,2.1,Delivered,Not Returned
CONV_SYN_00001420,CLK_SYN_00001689,AFF013,MER0079,CAMP0023,CUST001485,B08QRST678,SES00148503,2024-04-21 13:10:37,ORD_SYN_00001420,1,199.99,0.02,4.0,Delivered,Not Returned
CONV_SYN_00001193,CLK_SYN_00007667,AFF007,MER0066,CAMP0012,CUST000128,B09DEF123,SES00012801,2024-04-22 00:22:56,ORD_SYN_00001193,2,2398.0,0.015,35.97,Delivered,Returned
CONV_SYN_00001935,CLK_SYN_00004031,AFF012,MER0021,CAMP0038,CUST000409,B07MNO789,SES00040903,2024-04-22 01:00:14,ORD_SYN_00001935,1,199.95,0.03,6.0,Delivered,Not Returned
CONV_SYN_00001297,CLK_SYN_00000757,AFF002,MER0040,CAMP0007,CUST004955,B08N5WRWNW,SES00495503,2024-04-22 01:52:46,ORD_SYN_00001297,1,49.99,0.04,2.0,Cancelled,Not Returned
CONV_SYN_00001023,CLK_SYN_00009922,AFF006,MER0092,CAMP0027,CUST003973,B08ABC567,SES00397302,2024-04-22 02:24:08,ORD_SYN_00001023,2,119.98,0.03,3.6,Delivered,Returned
CONV_SYN_00001254,CLK_SYN_00008988,AFF005,MER0049,CAMP0021,CUST001462,B07DEF456,SES00146202,2024-04-22 13:50:38,ORD_SYN_00001254,2,598.0,0.025,14.95,Delivered,Returned
CONV_SYN_00000334,CLK_SYN_00003761,AFF007,MER0074,CAMP0042,CUST002360,B07VWX901,SES00236001,2024-04-22 15:58:13,ORD_SYN_00000334,1,99.99,0.025,2.5,Cancelled,Not Returned
CONV_SYN_00001116,CLK_SYN_00006805,AFF004,MER0059,CAMP0008,CUST003649,B08JKL789,SES00364902,2024-04-22 16:51:46,ORD_SYN_00001116,1,25.99,0.04,1.04,Delivered,Returned
CONV_SYN_00000058,CLK_SYN_00006420,AFF006,MER0094,CAMP0010,CUST004021,B08JKL345,SES00402103,2024-04-22 21:44:00,ORD_SYN_00000058,1,349.95,0.02,7.0,Cancelled,Not Returned
CONV_SYN_00000378,CLK_SYN_00007962,AFF020,MER0072,CAMP0011,CUST003357,B08JKL345,SES00335703,2024-04-23 00:24:31,ORD_SYN_00000378,2,699.9,0.02,14.0,Delivered,Not Returned
CONV_SYN_00001025,CLK_SYN_00001617,AFF015,MER0081,CAMP0039,CUST001360,B07MNO678,SES00136001,2024-04-23 00:56:24,ORD_SYN_00001025,1,34.99,0.04,1.4,Delivered,Not Returned
CONV_SYN_00000816,CLK_SYN_00005203,AFF011,MER0070,CAMP0041,CUST000726,B07PQR345,SES00072603,2024-04-23 16:22:43,ORD_SYN_00000816,1,399.0,0.02,7.98,Cancelled,Not Returned
CONV_SYN_00001609,CLK_SYN_00005957,AFF015,MER0048,CAMP0005,CUST003190,B08STU234,SES00319003,2024-04-23 19:32:52,ORD_SYN_00001609,1,128.0,0.03,3.84,Delivered,Returned
CONV_SYN_00001719,CLK_SYN_00006899,AFF019,MER0013,CAMP0042,CUST003818,B08EFG123,SES00381803,2024-04-24 06:13:52,ORD_SYN_00001719,1,79.99,0.03,2.4,Cancelled,Not Returned
CONV_SYN_00000595,CLK_SYN_00001617,AFF015,MER0081,CAMP0039,CUST001360,B07MNO678,SES00136001,2024-04-24 07:43:12,ORD_SYN_00000595,1,34.99,0.04,1.4,Delivered,Not Returned
CONV_SYN_00000101,CLK_SYN_00005527,AFF012,MER0088,CAMP0047,CUST003106,B07GHI789,SES00310602,2024-04-24 17:26:01,ORD_SYN_00000101,1,179.0,0.02,3.58,Delivered,Returned
CONV_SYN_00000376,CLK_SYN_00005403,AFF020,MER0064,CAMP0024,CUST001705,B08YZA567,SES00170502,2024-04-24 19:31:04,ORD_SYN_00000376,1,89.99,0.03,2.7,Delivered,Not Returned
CONV_SYN_00001533,CLK_SYN_00003393,AFF009,MER0083,CAMP0023,CUST001132,B09VWX234,SES00113201,2024-04-24 21:26:33,ORD_SYN_00001533,1,599.0,0.02,11.98,Delivered,Not Returned
CONV_SYN_00001804,CLK_SYN_00001617,AFF015,MER0081,CAMP0039,CUST001360,B07MNO678,SES00136001,2024-04-25 00:14:24,ORD_SYN_00001804,1,34.99,0.04,1.4,Delivered,Not Returned
CONV_SYN_00001198,CLK_SYN_00000911,AFF005,MER0086,CAMP0009,CUST002917,B08STU901,SES00291701,2024-04-25 08:54:56,ORD_SYN_00001198,1,379.99,0.025,9.5,Delivered,Not Returned
CONV_SYN_00000054,CLK_SYN_00003182,AFF001,MER0030,CAMP0011,CUST000545,B07MNO789,SES00054502,2024-04-25 13:27:56,ORD_SYN_00000054,1,199.95,0.03,6.0,Cancelled,Not Returned
CONV_SYN_00000242,CLK_SYN_00005728,AFF012,MER0029,CAMP0018,CUST000951,B08QRST678,SES00095101,2024-04-25 13:32:44,ORD_SYN_00000242,1,199.99,0.02,4.0,Delivered,Not Returned
CONV_SYN_00001916,CLK_SYN_00009756,AFF010,MER0072,CAMP0012,CUST003151,B07HGJKL12,SES00315101,2024-04-25 14:43:34,ORD_SYN_00001916,1,249.0,0.02,4.98,Delivered,Returned
CONV_SYN_00001591,CLK_SYN_00000222,AFF010,MER0095,CAMP0020,CUST003750,B09YZA890,SES00375001,2024-04-25 17:21:46,ORD_SYN_00001591,1,98.0,0.03,2.94,Cancelled,Not Returned
